Revenue_USD,Cost_of_Goods_Sold_USD,Gross_Profit_USD,Operating_Expenses_USD,Operating_Income_USD,Net_Income_USD,EBITDA_USD,Depreciation_Amortization_USD,Interest_Expense_USD,Income_Tax_Expense_USD,Cash_and_Cash_Equivalents_USD,Accounts_Receivable_USD,Inventory_USD,Total_Current_Assets_USD,Property_Plant_Equipment_USD,Total_Assets_USD,Accounts_Payable_USD,Short_Term_Debt_USD,Total_Current_Liabilities_USD,Long_Term_Debt_USD,Total_Liabilities_USD,Common_Stock_USD,Retained_Earnings_USD,Total_Equity_USD,Ore_Processed_Tonnes,Metal_Produced_Tonnes,Metal_Sold_Tonnes,Average_Grade_Percent,Recovery_Rate_Percent,Average_Sale_Price_per_Tonne_USD,Average_Cost_per_Tonne_USD,Break_Even_Price_USD,Current_Ratio,Debt_to_Equity_Ratio,Return_on_Assets_Percent,Return_on_Equity_Percent,Budgeted_Revenue_USD,Budgeted_Expenses_USD,Forecasted_Production_Tonnes,Forecasted_Metal_Price_USD,Total_Employees,Average_Salary_USD,Total_Payroll_USD,Active_Projects,Capital_Expenditure_USD,Exploration_Expenditure_USD,Royalties_Paid_USD,Environmental_Tax_USD,Cash_Flow_Operations_USD,Cash_Flow_Investing_USD,Cash_Flow_Financing_USD,Free_Cash_Flow_USD,Compliance_Score,Audit_Findings,Fines_Penalties_USD,Transport_Costs_USD,Export_Costs_USD,Exchange_Rate_USD_to_Local,Hedging_Gain_Loss_USD,Major_Buyer_Count,Market_Share_Percent,Sales_Growth_Percent,Insurance_Premiums_USD,Claims_Paid_USD,Other_Income_USD,Other_Expenses_USD,CO2_Emissions_Tonnes,Water_Usage_CubicMeters,Training_Hours,Safety_Incidents,Turnover_Rate_Percent,Custom_Field_1,Custom_Field_2,Custom_Field_3,Custom_Field_4,Custom_Field_5,Custom_Field_6,Custom_Field_7,Custom_Field_8,Custom_Field_9,Custom_Field_10,Custom_Field_11,Custom_Field_12,Custom_Field_13,Custom_Field_14,Custom_Field_15,Custom_Field_16,Custom_Field_17,Custom_Field_18,Custom_Field_19,Custom_Field_20,Custom_Field_21,Custom_Field_22,Custom_Field_23,Custom_Field_24
242701330.67743573,179582413.0909342,<function <lambda> at 0x7eed9a40f270>,66669501.20777277,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,58467215.00831933,11611441.204073422,4759901.039506003,7917861.938063416,36313812.184121445,14939269.658116605,19990592.21573264,<function <lambda> at 0x7eed3efab490>,237771963.27908742,<function <lambda> at 0x7eed3efab530>,23301400.43137563,13540660.417734241,<function <lambda> at 0x7eed3efab5d0>,117781320.03100443,<function <lambda> at 0x7eed3efab670>,79081114.64945967,57418926.69741596,<function <lambda> at 0x7eed3efab710>,107249.61641829189,19982.552903485943,4872.788816405595,1.6490136819345986,69.61500095496962,2549.0976456993653,1059.7388666237061,3617.6105449812217,1.5365358921594943,1.155767988036517,1.7645442449885667,9.753562065809371,328352331.4895997,209486584.4869505,386386.25486855453,4709.136292810303,520,20630.284455555113,<function <lambda> at 0x7eed3efab7b0>,6,85829905.13186632,43688651.25582801,5439227.437233873,4639419.203587443,55428677.72961992,-63506260.50457474,-26863879.94630421,<function <lambda> at 0x7eed3efab850>,0.4473324266661878,9,214744.5024083574,2477664.676507229,9814074.650111804,15.248147376399494,-1622150.2967956525,13,23.467512050370708,4.9107094333162,2572324.7279825304,565100.0861559071,3658229.51959944,3001012.7354629035,62185.71494301875,14035.75838006046,6190.847626923319,1,15.24766190672345,357.7167649424275,52.97290604610083,614.4100093171659,678.35062945502,571.6397232701479,641.1194650519793,100.3310532120687,747.745820932628,475.65098445163665,512.1038554637992,152.80580931828325,888.4317051440961,424.43388885757906,768.4105431140342,359.10994296759714,20.194923084332906,543.5402377305709,157.63603583298058,429.2107795416997,933.8934381498634,895.4453137667078,604.3614749612047,254.81762364438143,289.95832180378676
212373803.87495232,269343267.98198885,<function <lambda> at 0x7eed9a40f270>,96973803.87796335,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,42213896.71444845,11011445.913129888,4792213.020493632,2151067.0188053083,49976549.030826665,24843160.296466254,29662734.26953918,<function <lambda> at 0x7eed3efab490>,115586973.26628053,<function <lambda> at 0x7eed3efab530>,28212687.36156262,14309907.197368762,<function <lambda> at 0x7eed3efab5d0>,110775212.22527227,<function <lambda> at 0x7eed3efab670>,71830709.48843831,58910289.20712129,<function <lambda> at 0x7eed3efab710>,417103.2454291251,9483.900257231024,17778.999047909303,0.9764344319590819,92.89137056054373,3638.761091721897,2896.550554143847,3620.5132333223696,1.4901468744657438,1.9742648279132782,14.605834218556785,9.001918241507463,342582607.56493914,306962493.19628406,219168.60531399847,4233.137625835094,1275,58495.020109765304,<function <lambda> at 0x7eed3efab7b0>,3,42596344.25147364,25621399.164427157,6212168.236315442,748204.6577080346,64022245.44909618,-78032007.54338624,11132317.233757399,<function <lambda> at 0x7eed3efab850>,0.7898646210355388,9,355968.3908322365,2111172.1635766244,11227461.272540836,16.026264648345347,1955502.8485501735,18,2.317717381858584,-9.038094487163752,772499.9746574403,193950.1296907598,2197241.116464602,2568263.359106648,72125.7059988186,441063.06119950576,2489.817634244794,1,22.281625406701707,844.4056122920658,855.6026270540282,913.245619488316,763.9970493195431,455.01103230695725,953.5722238351588,148.28253789591594,912.895980306234,645.0974456426533,279.0602771799365,626.8536212535333,851.2888392975149,145.56775865250117,757.9377396061659,230.37482236602403,158.5980058380423,473.63075548460955,514.2714954425511,897.3389655687687,323.08874729455226,35.46958534166655,302.77359235669246,156.833699896363,845.3351220226424
317078433.26329935,235192154.4385511,<function <lambda> at 0x7eed9a40f270>,49989646.36189632,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,48343096.70211984,13394604.969623268,7638240.714300023,2941809.5413292656,11928481.55442224,22028499.154901914,28622537.462936617,<function <lambda> at 0x7eed3efab490>,335883459.8152099,<function <lambda> at 0x7eed3efab530>,28939226.59275966,8019681.617336499,<function <lambda> at 0x7eed3efab5d0>,79530147.75718328,<function <lambda> at 0x7eed3efab670>,79004441.73347273,36044121.67145248,<function <lambda> at 0x7eed3efab710>,127618.36252583988,22628.47863926408,14954.465331208612,2.097039575689493,63.90801850198412,2768.1336837244944,1946.4032857110917,3211.921994202913,2.1984197082957495,0.5734258869661333,8.176613417444798,12.588887002195907,401326351.9516953,216088921.64925382,496977.5423577953,3003.1557812025567,1761,41669.741921723034,<function <lambda> at 0x7eed3efab7b0>,8,69442274.92279881,16808723.67632965,2701698.8840051396,4192887.0215951544,39265153.02302576,-54779876.64827006,-3827134.9727972783,<function <lambda> at 0x7eed3efab850>,0.6183463070454575,3,284104.14922743296,9820467.486788362,14357696.169987198,18.858045548528438,1796277.5745816855,5,17.161395496716047,8.369338665211902,770308.38119274,1712630.1310739466,1489236.741800109,3472709.8701863703,39810.923945555536,107866.97436997843,4624.591328802695,5,17.09591958405039,453.29973864654283,927.2648702069862,231.96845215778583,991.9266183081108,149.6367215089267,839.6244958615607,702.0356684821421,754.9317330722382,557.4745489756538,161.1636878961611,73.61826153368168,433.3669486968349,831.1389644353826,617.8591540622559,579.4056310866547,641.6865079747997,954.6173715040541,597.1507044831474,288.4583504181284,365.64216270421133,863.1873483680562,200.3603040034503,692.5773793969057,493.29358056269234
156369689.98990506,224253935.248817,<function <lambda> at 0x7eed9a40f270>,42856966.90254886,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,59514927.406140976,7328603.688960688,3148994.311914721,7102416.233286902,49086967.36885269,9170210.287146717,8949822.187534256,<function <lambda> at 0x7eed3efab490>,160409134.6407923,<function <lambda> at 0x7eed3efab530>,27750914.869189765,10927066.14896478,<function <lambda> at 0x7eed3efab5d0>,63660090.36511726,<function <lambda> at 0x7eed3efab670>,75834919.2613134,20906641.0528685,<function <lambda> at 0x7eed3efab710>,289702.00839078147,16379.29979334141,24979.509874507465,2.359276327434738,64.78629746241562,3592.9338752313843,1052.233316284918,1158.3646831479718,1.5831071016354092,1.4495380120873025,5.072275959242155,16.665918651016895,373179801.9836826,311632338.0830333,343241.38286621147,4733.1171297192905,1369,45595.564966919,<function <lambda> at 0x7eed3efab7b0>,6,52373477.74293083,15879402.83658567,9108169.572402917,669638.2569020177,94712053.8390241,-26293998.256025344,-18312371.841364395,<function <lambda> at 0x7eed3efab850>,0.11309973942382245,6,176089.2879438539,4543472.526877338,5180011.562679458,18.174065979292035,-1686902.0770804966,6,22.390783955866013,11.48521630869292,1569673.7871324779,118923.50828817631,2279579.6851105685,277419.71033955313,90588.0221811997,474169.31831398624,4090.875292175438,6,24.56896210218357,726.4413581074167,90.58535754610175,121.13857384890147,345.39666206359607,449.7273083237819,426.0008105024095,725.7588754532756,227.1263655918656,643.9423053359103,426.28090625453484,189.6963648501283,758.673884686781,348.69789536163665,786.9900833848252,798.1708026178452,716.9769010638771,155.86036758707712,457.5454073734121,249.0199621067708,45.477951306036935,359.96152488315545,542.5702034080679,93.18878597231284,498.35189131046053
420878792.3016159,225621020.99677733,<function <lambda> at 0x7eed9a40f270>,89487930.25515682,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,49281764.79114668,7728921.957429066,1994267.018182552,8239204.851322605,26276318.428914823,23611904.292878326,11625925.946047617,<function <lambda> at 0x7eed3efab490>,177586250.46641165,<function <lambda> at 0x7eed3efab530>,31079013.19256549,5591892.993363489,<function <lambda> at 0x7eed3efab5d0>,115163976.04772766,<function <lambda> at 0x7eed3efab670>,87938812.68786626,77900922.1672683,<function <lambda> at 0x7eed3efab710>,324271.31797558,21694.01479007882,8016.989617796129,3.541203162968331,97.2077590938234,1245.78516052315,1139.7049954726524,3652.103130473834,1.1267149196160977,1.172646788540667,7.571695787849613,17.87484408318287,420404971.0281948,146896258.25095546,267022.7742099798,1550.5562247888151,1515,18194.645372436506,<function <lambda> at 0x7eed3efab7b0>,5,27903680.18155345,26735635.07797777,7067682.5394665245,2152263.315627602,75349991.71121462,-21040855.310385846,18962010.1381241,<function <lambda> at 0x7eed3efab850>,0.15633143839283858,8,743332.9135656566,3046795.558511764,11699702.717102349,18.594705756294346,1733653.2817982198,19,20.29323300964608,2.5024718187215953,746643.4418320226,1880513.7384507968,356033.58770616265,1422703.0513602807,56440.394933662916,177730.56956548465,4608.124503212135,0,2.5128076599942775,95.53620763623715,113.4274267458415,6.087530975590005,411.04078057461146,278.49200335738664,644.716837814743,674.236561628199,888.3077474377053,612.8547739633639,131.01455443361442,337.85388569530375,97.57916957626944,400.14955390584515,334.2633747792092,786.6130612179019,582.6009367844994,189.23760254524825,340.7634893488872,939.1974328257621,589.200906763853,639.3387635014059,440.21897297100196,937.7922867867816,976.5873392003843
129820257.47190833,139872787.8049388,<function <lambda> at 0x7eed9a40f270>,37887667.081556216,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,52388042.88615669,17926784.315202758,4191599.418766989,9800267.125550948,44830138.013490364,7327327.957709522,10898033.016000362,<function <lambda> at 0x7eed3efab490>,149411906.02968878,<function <lambda> at 0x7eed3efab530>,17123004.051244188,12133190.5623024,<function <lambda> at 0x7eed3efab5d0>,123859745.81323306,<function <lambda> at 0x7eed3efab670>,64124803.29864261,35053582.74146615,<function <lambda> at 0x7eed3efab710>,351370.58264583483,25934.17699425377,4624.29155292624,3.4617192093390807,85.60587813426018,4254.89337488891,3827.5285612350976,3081.444133811893,2.112227565909796,2.3410717702051094,13.010008969244845,17.672961281157626,140237005.96555626,338336861.4789694,153410.4964819953,2291.036740230366,1843,27419.039057513284,<function <lambda> at 0x7eed3efab7b0>,2,64151794.775841855,44907419.27610316,6699420.2560374,2940349.890294856,93788906.91110891,-41777146.789782345,18153644.889097676,<function <lambda> at 0x7eed3efab850>,0.4370337254497708,4,252069.88685017152,2541920.9000893747,8770602.61987307,16.647206613277596,-547469.6389621512,4,5.416984835714722,12.718867162135787,2047732.7381777992,1292477.7605671412,3993436.8546518125,4096152.8842005115,45588.61756418717,225772.36920769364,7849.995296367321,2,22.67202604363591,396.0243463023462,33.17415775577381,507.8620376159938,165.62005941017134,943.1631278533492,177.07092191593975,336.0783877422381,387.5816674368331,719.1965605136546,698.9851081744855,77.87006430636634,40.244770619250694,894.0546127021446,881.2495283226056,364.50096454879247,143.31003627561068,808.0147490627835,467.8142961809717,809.2458367534826,721.9239699289334,922.1997238356853,390.11321343393314,826.6863036714514,947.1165032363784
494754774.64020693,123397961.06612334,<function <lambda> at 0x7eed9a40f270>,97057803.15524891,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,64211420.24326165,19191731.93200449,3585150.9248867356,5791613.523220941,41295419.36233094,21348994.169823833,23971558.0196765,<function <lambda> at 0x7eed3efab490>,199064519.46144927,<function <lambda> at 0x7eed3efab530>,25370913.32637372,13145368.759364948,<function <lambda> at 0x7eed3efab5d0>,81562734.376335,<function <lambda> at 0x7eed3efab670>,67652519.58001512,60561577.28315285,<function <lambda> at 0x7eed3efab710>,375452.6517231502,9243.21071442308,15225.969198253148,0.8154866283856563,92.1817145283002,4762.015811517611,3590.645088819991,3169.8821644146183,2.5916446254719796,0.5240060545453651,5.268643741390889,10.395133418346017,389107429.2287417,264182309.34963927,219422.58020180347,3497.607894146201,1702,66383.3844896871,<function <lambda> at 0x7eed3efab7b0>,7,15461476.205561409,22025641.175719112,1895466.0356257432,1166453.5938220734,52404917.23171855,-70301738.37292449,-816502.3146663718,<function <lambda> at 0x7eed3efab850>,0.3968893930890396,3,454167.4701677638,7008415.422249115,5491242.828068334,18.298857575853003,1378836.66830345,7,8.10223237552692,-3.189961019847382,859229.0181543347,711508.6068825085,1216509.6399148356,399468.4389568043,65020.60256283061,356489.10083274666,5342.845667200054,1,20.53763889728034,983.2414364723987,104.5075626427241,998.3069303819882,204.0730584018069,884.0701094157313,560.5221848950898,169.77693975812213,576.2294117779343,642.8035087828761,456.2400440533355,191.69927116163444,753.2364143087609,496.6238140631714,614.9100858019407,988.7604058942617,445.4054285778348,260.83108002500876,311.4157538811587,820.6255930671946,773.5191902421032,151.7066155038984,672.567195094623,857.5057399572561,358.5326833698439
408897907.718663,252340288.8696284,<function <lambda> at 0x7eed9a40f270>,20972357.97518531,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,50804831.43537058,10599639.744196294,3666773.0841039107,11034764.519645054,32680650.43946671,12612465.869531602,25991277.25685279,<function <lambda> at 0x7eed3efab490>,327025451.70659053,<function <lambda> at 0x7eed3efab530>,13126744.08425043,8416246.041548144,<function <lambda> at 0x7eed3efab5d0>,114483260.40223138,<function <lambda> at 0x7eed3efab670>,94704715.12666254,62397792.192722574,<function <lambda> at 0x7eed3efab710>,201308.95340908604,5478.621699920917,9936.963918806438,2.27866691944021,72.32451633935769,3595.0615446375436,3683.9426654110744,2034.1416573731635,1.640671687811941,1.6056297514366982,3.6974695508138042,15.308515151910244,426306992.6359544,139551822.81186906,574640.5858779919,2460.024726503443,1087,44507.324148110885,<function <lambda> at 0x7eed3efab7b0>,2,47200821.3884073,38737658.60525945,6437565.443553326,3858412.1565608457,59199440.57715596,-25649036.600041658,-12092960.331134368,<function <lambda> at 0x7eed3efab850>,0.7435442696372946,8,385859.44683610904,6485007.675945509,12095888.917353077,16.318962337183482,-326466.649146914,4,18.20915052897051,-3.3617022680144792,1805933.1599170025,568308.0281957989,3627060.6159648523,4277429.773479788,95327.58097666815,297957.8352218976,9462.84537915338,7,8.54179649198812,808.4602894771483,209.41981680028087,694.965268818639,693.3950025983777,83.90254182819801,981.3282911384428,580.7610919522531,831.4356192927111,519.7424864372673,531.1446325646638,911.269788983511,425.3552743286837,544.253909350863,822.3635138124306,593.8543647058008,355.0947663631898,799.227106291527,438.12234708086316,195.19381427592552,149.8162860461033,566.9504756388102,690.5066320111359,906.6688146151902,140.57912866308232
179486272.61366898,252528348.6697952,<function <lambda> at 0x7eed9a40f270>,97590306.13661112,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,137611850.95517102,9061170.097153306,3102469.7594491895,13181591.163459659,39537968.37005306,22559486.40890139,12697250.058834782,<function <lambda> at 0x7eed3efab490>,255815757.8511812,<function <lambda> at 0x7eed3efab530>,21535339.829344377,19460432.707482707,<function <lambda> at 0x7eed3efab5d0>,89513090.76115033,<function <lambda> at 0x7eed3efab670>,97322825.65752026,56600445.02476914,<function <lambda> at 0x7eed3efab710>,103991.51066337975,24477.56465989467,5240.359333470937,1.3180049024781286,85.70638248178297,4818.263715435243,3971.211437813114,3789.550490933823,1.09099117321666,1.981327162133252,2.8069974570323404,9.6925129628633,223008615.28499317,148117757.03176486,252549.8434097633,4542.14118713085,990,34608.04570602468,<function <lambda> at 0x7eed3efab7b0>,1,59195344.56973039,9356842.894424837,2088645.960146431,537596.1687746235,60079380.35341032,-49025130.607996374,8285563.547787145,<function <lambda> at 0x7eed3efab850>,0.5807371397973519,4,982077.3786356308,6791969.106886758,9178889.642260006,15.267577501629178,-236579.5491899366,11,3.022493420338373,-5.157490369372781,518049.86750929436,117110.76210250297,341741.8572409736,459480.46038553125,79660.67714774885,165790.27155634318,3643.0877202259258,8,24.36463724409404,159.94080236692864,970.076618910001,308.39459196514605,917.045590154476,516.6534892612428,518.3151152025223,483.6804457578665,188.3947674004922,681.7968112843865,146.375938668157,19.29913222698476,995.5492647395691,956.4981247770985,546.279104790284,399.40030177829476,495.66134403508835,271.53348290850255,358.91299099803064,143.2959914309344,444.1590723125003,764.4328623701921,45.92005609126304,408.6049707232401,325.66673227809406
102208846.84944096,266768079.64502594,<function <lambda> at 0x7eed9a40f270>,23452792.95604609,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,39628049.479397066,14659993.148585236,1378838.706727257,12138062.855613548,45140622.45205391,22361133.802149005,19128759.244940236,<function <lambda> at 0x7eed3efab490>,161464382.24521378,<function <lambda> at 0x7eed3efab530>,24630012.058637932,18641819.16405863,<function <lambda> at 0x7eed3efab5d0>,121320688.32826178,<function <lambda> at 0x7eed3efab670>,94627911.37432373,38774443.65281889,<function <lambda> at 0x7eed3efab710>,389377.4649419648,20242.435628815398,22114.957171190723,1.2056571739256257,82.58118943772669,1605.7292574798532,1308.272326028961,3266.2634407985156,1.2327140340882108,1.4700359750480825,5.170031577462957,5.91358314852774,350561018.63757104,277250053.3079472,184429.64468351766,1436.2539174401431,1657,39961.239807722275,<function <lambda> at 0x7eed3efab7b0>,7,49244227.67067212,26422551.59679778,1708279.0767585915,1258695.7179531658,32316816.877249457,-70775041.27382492,-12710871.853355817,<function <lambda> at 0x7eed3efab850>,0.3881330810022493,8,391092.2441482205,1792054.2476030705,10592659.668445785,17.79606220904816,536972.3639101703,12,20.484680795982015,1.159842793674855,1291490.8710316168,547395.6923206665,4775492.78082843,4172271.0744584813,4961.29992297731,281377.14877523354,4741.332204564361,1,7.910505956113961,277.76404947725507,667.8602222396804,876.8585830261717,394.60495166124053,225.05834551467208,927.6382991901473,728.8341471223034,784.5101356775531,449.48196518542807,139.7716610934945,653.4319241743622,97.2542158555324,886.7263831449892,218.43824498868037,835.5392792414254,870.3290345540943,33.187630225001485,566.2048235071453,26.0295498171349,176.86321209391565,757.5838327190573,338.74449424367214,846.7007233504011,30.483260311388037
426184571.3819337,278310138.13911784,<function <lambda> at 0x7eed9a40f270>,91291449.09584568,<function <lambda> at 0x7eed9a40f1d0>,<function <lambda> at 0x7eed3efab3f0>,92941366.74843055,11131012.566471446,1160865.4126007243,2515044.7295286427,26165612.866041318,21118508.002352424,26495466.6162464,<function <lambda> at 0x7eed3efab490>,363349023.44561225,<function <lambda> at 0x7eed3efab530>,29566727.786364175,15832148.531838588,<function <lambda> at 0x7eed3efab5d0>,69921527.4894053,<function <lambda> at 0x7eed3efab670>,70972399.69786568,36265775.22584394,<function <lambda> at 0x7eed3efab710>,314262.63973903144,22490.98924055304,6789.824998931186,4.222859673817607,82.91970456467199,2909.664757921415,1808.49374703781,1182.807586199261,1.3224632713726447,0.6708060603254433,11.920673218560609,15.523478984044134,233098342.98130995,343880065.7601063,330336.3958274966,3177.8825954194726,338,70535.96836616921,<function <lambda> at 0x7eed3efab7b0>,5,77380495.77258918,49625876.3176731,5745798.060781539,3113585.7343406407,60694308.55475612,-24696399.832900316,-15839524.180577278,<function <lambda> at 0x7eed3efab850>,0.17076028345038563,7,79982.48279675479,9041811.251485933,6197713.891512713,19.856083553592764,1097909.6771039334,14,18.253766670514967,15.410361061672507,2192976.8091816385,361683.77288256807,965074.927028493,1803942.0053936334,33898.681163256006,368046.37333781424,8082.611294311373,1,22.343313371877244,329.81580885636106,778.5530255185421,781.7222659879596,179.84444683554125,410.7770895242906,407.3349205032607,441.36007868562143,596.1627979106775,241.67122597260104,583.4154352601241,384.4089309151849,855.6276815352337,169.4667088884395,542.4101286783086,729.8740126426409,775.8614386586519,517.014723886716,237.92416224498348,237.04150891868002,662.1273488542488,525.631914599504,411.76455022637737,158.06130029164933,20.767886710391203
